,utterance,speaker,dialogue_act,text,dialogue_id,level
120dialogues/4AiL38.cha,119.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
121dialogues/4AiL38.cha,120.0,participant,statement," , and the other nineteen  year will  go out of home  ...",4AiL38.cha,4.0
122dialogues/4AiL38.cha,121.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
123dialogues/4AiL38.cha,122.0,participant,statement," , hmm and the other have  twenty one years old and: every day is in his  boy friend's  house &=laugh .",4AiL38.cha,4.0
124dialogues/4AiL38.cha,123.0,participant,statement,I'm alone in my house .,4AiL38.cha,4.0
125dialogues/4AiL38.cha,124.0,interviewer,yes_no_question,are you the youngest ?,4AiL38.cha,4.0
126dialogues/4AiL38.cha,125.0,participant,yes_answers,yes .,4AiL38.cha,4.0
127dialogues/4AiL38.cha,126.0,interviewer,backchannel_question,yes ?,4AiL38.cha,4.0
128dialogues/4AiL38.cha,127.0,interviewer,statement,uhhuh ok good !,4AiL38.cha,4.0
129dialogues/4AiL38.cha,128.0,interviewer,wh_question,and which language do you speak with them ?,4AiL38.cha,4.0
130dialogues/4AiL38.cha,129.0,interviewer,general_other_question,Spanish  Catalan or  /?,4AiL38.cha,4.0
131dialogues/4AiL38.cha,130.0,participant,general_other_question,with my family  ?,4AiL38.cha,4.0
132dialogues/4AiL38.cha,131.0,interviewer,yes_answers,yeah .,4AiL38.cha,4.0
133dialogues/4AiL38.cha,132.0,participant,statement,my family speak  Spanish .,4AiL38.cha,4.0
134dialogues/4AiL38.cha,133.0,interviewer,general_other_question,all of them ?,4AiL38.cha,4.0
135dialogues/4AiL38.cha,134.0,participant,repeat_phrase,all of them Spanish hmm because my parents don't speak Catalan  ...,4AiL38.cha,4.0
136dialogues/4AiL38.cha,135.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
137dialogues/4AiL38.cha,136.0,participant,statement," , because they are from Cuenca and from San_Sebastián  ...",4AiL38.cha,4.0
138dialogues/4AiL38.cha,137.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
139dialogues/4AiL38.cha,138.0,participant,statement," , and they don't speak  Catalan .",4AiL38.cha,4.0
140dialogues/4AiL38.cha,139.0,interviewer,statement,uhhuh  ok .,4AiL38.cha,4.0
141dialogues/4AiL38.cha,140.0,interviewer,wh_question,and where do you live ?,4AiL38.cha,4.0
142dialogues/4AiL38.cha,141.0,participant,signal_non_understanding, .,4AiL38.cha,4.0
143dialogues/4AiL38.cha,142.0,interviewer,wh_question,where do you live ?,4AiL38.cha,4.0
144dialogues/4AiL38.cha,143.0,participant,statement,ah I live in Barcelona  ...,4AiL38.cha,4.0
145dialogues/4AiL38.cha,144.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
146dialogues/4AiL38.cha,145.0,participant,statement," , near Street .",4AiL38.cha,4.0
147dialogues/4AiL38.cha,146.0,interviewer,statement,hmm so it's very near .,4AiL38.cha,4.0
148dialogues/4AiL38.cha,147.0,participant,yes_answers,yes .,4AiL38.cha,4.0
149dialogues/4AiL38.cha,148.0,interviewer,response_acknowledgement,ok good .,4AiL38.cha,4.0
150dialogues/4AiL38.cha,149.0,interviewer,general_other_question,and how many rooms are there in your house ?,4AiL38.cha,4.0
151dialogues/4AiL38.cha,150.0,participant,statement,in my house there are five rooms and now hmm  ...,4AiL38.cha,4.0
152dialogues/4AiL38.cha,151.0,participant,general_other_question,five rooms ?,4AiL38.cha,4.0
153dialogues/4AiL38.cha,152.0,participant,statement,yes I think that we have five rooms .,4AiL38.cha,4.0
154dialogues/4AiL38.cha,153.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
155dialogues/4AiL38.cha,154.0,interviewer,yes_no_question,and do you have a room only for you ?,4AiL38.cha,4.0
156dialogues/4AiL38.cha,155.0,participant,spanish,,4AiL38.cha,4.0
157dialogues/4AiL38.cha,156.0,interviewer,backchannel_question,yes ?,4AiL38.cha,4.0
158dialogues/4AiL38.cha,157.0,participant,yes_answers,yes .,4AiL38.cha,4.0
159dialogues/4AiL38.cha,158.0,interviewer,wh_question,what's there in your room ?,4AiL38.cha,4.0
160dialogues/4AiL38.cha,159.0,participant,general_other_question,in my room ?,4AiL38.cha,4.0
161dialogues/4AiL38.cha,160.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
162dialogues/4AiL38.cha,161.0,participant,statement,my room is a little room  &=laugh  ...,4AiL38.cha,4.0
163dialogues/4AiL38.cha,162.0,interviewer,statement,&=laugh  .,4AiL38.cha,4.0
164dialogues/4AiL38.cha,163.0,participant,statement," , and I have a bed  ...",4AiL38.cha,4.0
165dialogues/4AiL38.cha,164.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
166dialogues/4AiL38.cha,165.0,participant,statement," , a table, the pc , a tv and there's nothing more because is a  little .",4AiL38.cha,4.0
167dialogues/4AiL38.cha,166.0,interviewer,statement,it's very little .,4AiL38.cha,4.0
168dialogues/4AiL38.cha,167.0,participant,yes_answers,yes .,4AiL38.cha,4.0
169dialogues/4AiL38.cha,168.0,interviewer,response_acknowledgement,uhhuh ok .,4AiL38.cha,4.0
170dialogues/4AiL38.cha,169.0,interviewer,yes_no_question,and do you like it ?,4AiL38.cha,4.0
171dialogues/4AiL38.cha,170.0,interviewer,statement,no (be)cause it's too small &=laugh .,4AiL38.cha,4.0
172dialogues/4AiL38.cha,171.0,participant,statement,"no &=laugh . it""",4AiL38.cha,4.0
173dialogues/4AiL38.cha,172.0,interviewer,general_other_question,now I've been asking lots of questions to you „ yeah ?,4AiL38.cha,4.0
174dialogues/4AiL38.cha,173.0,interviewer,general_other_question,would you like to ask anything to me about me or my family or  ..?,4AiL38.cha,4.0
175dialogues/4AiL38.cha,174.0,participant,statement,family no hmm no .,4AiL38.cha,4.0
176dialogues/4AiL38.cha,175.0,participant,wh_question,hmm why are you doing this work ?,4AiL38.cha,4.0
177dialogues/4AiL38.cha,176.0,interviewer,statement,yes it's part of a research project at the University_of_Barcelona on the age factor in acquisition of English as a third language .,4AiL38.cha,4.0
178dialogues/4AiL38.cha,177.0,participant,general_other_question,and you are doing this from six years ago ?,4AiL38.cha,4.0
179dialogues/4AiL38.cha,178.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
180dialogues/4AiL38.cha,179.0,participant,statement,ok &=laugh .,4AiL38.cha,4.0
181dialogues/4AiL38.cha,180.0,interviewer,statement,&=laugh yes .,4AiL38.cha,4.0
182dialogues/4AiL38.cha,181.0,interviewer,wh_question,what else do you want to know ?,4AiL38.cha,4.0
183dialogues/4AiL38.cha,182.0,interviewer,statement,ask me .,4AiL38.cha,4.0
184dialogues/4AiL38.cha,183.0,participant,wh_question,where you live now ?,4AiL38.cha,4.0
185dialogues/4AiL38.cha,184.0,interviewer,statement,I live in Badalona .,4AiL38.cha,4.0
186dialogues/4AiL38.cha,185.0,participant,statement,in Badalona .,4AiL38.cha,4.0
187dialogues/4AiL38.cha,186.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
188dialogues/4AiL38.cha,187.0,participant,statement,oh I have a lot of friends in Badalona .,4AiL38.cha,4.0
189dialogues/4AiL38.cha,188.0,interviewer,backchannel_question,yes ?,4AiL38.cha,4.0
190dialogues/4AiL38.cha,189.0,participant,yes_answers,yes .,4AiL38.cha,4.0
191dialogues/4AiL38.cha,190.0,interviewer,general_other_question,from the school ?,4AiL38.cha,4.0
192dialogues/4AiL38.cha,191.0,interviewer,no_answers,no .,4AiL38.cha,4.0
193dialogues/4AiL38.cha,192.0,participant,no_answers,no .,4AiL38.cha,4.0
194dialogues/4AiL38.cha,193.0,participant,statement,hmm in the holidays .,4AiL38.cha,4.0
195dialogues/4AiL38.cha,194.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
196dialogues/4AiL38.cha,195.0,interviewer,general_other_question,have you got a house there  or near the beach ?,4AiL38.cha,4.0
197dialogues/4AiL38.cha,196.0,participant,statement,hmm no [  hmm near a beach in  ...,4AiL38.cha,4.0
198dialogues/4AiL38.cha,197.0,participant,statement,and there  there's a lot of people of  Badalona .,4AiL38.cha,4.0
199dialogues/4AiL38.cha,198.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL38.cha,4.0
200dialogues/4AiL38.cha,199.0,participant,statement,I know them .,4AiL38.cha,4.0
201dialogues/4AiL38.cha,200.0,participant,statement,I meet in Badalona .,4AiL38.cha,4.0
202dialogues/4AiL38.cha,201.0,interviewer,statement,hmm good !,4AiL38.cha,4.0
203dialogues/4AiL38.cha,202.0,interviewer,general_other_question,anything else do you want to ask me ?,4AiL38.cha,4.0
204dialogues/4AiL38.cha,203.0,participant,no_answers,hmm no .,4AiL38.cha,4.0
205dialogues/4AiL38.cha,204.0,interviewer,backchannel_question,no ?,4AiL38.cha,4.0
1dialogues/4AiL13.cha,0.0,interviewer,general_other_question,hmm how old are you ?,4AiL13.cha,4.0
2dialogues/4AiL13.cha,1.0,participant,statement,eighteen .,4AiL13.cha,4.0
3dialogues/4AiL13.cha,2.0,interviewer,statement,eighteen good .,4AiL13.cha,4.0
4dialogues/4AiL13.cha,3.0,interviewer,yes_no_question,do you like this school ?,4AiL13.cha,4.0
5dialogues/4AiL13.cha,4.0,participant,yes_answers,yes .,4AiL13.cha,4.0
6dialogues/4AiL13.cha,5.0,interviewer,backchannel_question,yes ?,4AiL13.cha,4.0
7dialogues/4AiL13.cha,6.0,interviewer,wh_question,what do you like about it ?,4AiL13.cha,4.0
8dialogues/4AiL13.cha,7.0,participant,statement,because I have a lot of friends .,4AiL13.cha,4.0
9dialogues/4AiL13.cha,8.0,interviewer,response_acknowledgement,hmm good .,4AiL13.cha,4.0
10dialogues/4AiL13.cha,9.0,interviewer,wh_question,and what do you dislike ?,4AiL13.cha,4.0
11dialogues/4AiL13.cha,10.0,participant,statement,because I am study  a lot .,4AiL13.cha,4.0
12dialogues/4AiL13.cha,11.0,interviewer,statement,hmm sure .,4AiL13.cha,4.0
13dialogues/4AiL13.cha,12.0,interviewer,wh_question,what time did you arrive today in the morning ?,4AiL13.cha,4.0
14dialogues/4AiL13.cha,13.0,participant,statement,at eight o'clock .,4AiL13.cha,4.0
15dialogues/4AiL13.cha,14.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
16dialogues/4AiL13.cha,15.0,interviewer,general_other_question,and   when will you leave ?,4AiL13.cha,4.0
17dialogues/4AiL13.cha,16.0,participant,statement,I live in .,4AiL13.cha,4.0
18dialogues/4AiL13.cha,17.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
19dialogues/4AiL13.cha,18.0,interviewer,wh_question,what time do you finish classes today ?,4AiL13.cha,4.0
20dialogues/4AiL13.cha,19.0,participant,statement,at three o'clock .,4AiL13.cha,4.0
21dialogues/4AiL13.cha,20.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
22dialogues/4AiL13.cha,21.0,interviewer,wh_question,and what will you do when you finish ?,4AiL13.cha,4.0
23dialogues/4AiL13.cha,22.0,participant,statement,I go to  home  ...,4AiL13.cha,4.0
24dialogues/4AiL13.cha,23.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
25dialogues/4AiL13.cha,24.0,participant,statement," , and I study and watch the television .",4AiL13.cha,4.0
26dialogues/4AiL13.cha,25.0,interviewer,response_acknowledgement,ok good .,4AiL13.cha,4.0
27dialogues/4AiL13.cha,26.0,interviewer,wh_question,what do you like to do in your free time ?,4AiL13.cha,4.0
28dialogues/4AiL13.cha,27.0,participant,statement,hmm dance and do sport  and bycicle .,4AiL13.cha,4.0
29dialogues/4AiL13.cha,28.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
30dialogues/4AiL13.cha,29.0,interviewer,wh_question,what kind of music do you like dancing ?,4AiL13.cha,4.0
31dialogues/4AiL13.cha,30.0,participant,statement,hmm pop  pop music .,4AiL13.cha,4.0
32dialogues/4AiL13.cha,31.0,interviewer,statement,hmm good ok .,4AiL13.cha,4.0
33dialogues/4AiL13.cha,32.0,interviewer,wh_question,and what did you do last week end ?,4AiL13.cha,4.0
34dialogues/4AiL13.cha,33.0,participant,signal_non_understanding,hmm ?,4AiL13.cha,4.0
35dialogues/4AiL13.cha,34.0,interviewer,wh_question,what did you last week end  last Saturday and  Sunday ?,4AiL13.cha,4.0
36dialogues/4AiL13.cha,35.0,participant,statement,I go  to the Corte Inglés .,4AiL13.cha,4.0
37dialogues/4AiL13.cha,36.0,interviewer,statement,ah good .,4AiL13.cha,4.0
38dialogues/4AiL13.cha,37.0,participant,spanish,,4AiL13.cha,4.0
39dialogues/4AiL13.cha,38.0,interviewer,general_other_question,yeah did you enjoy it ?,4AiL13.cha,4.0
40dialogues/4AiL13.cha,39.0,participant,yes_answers,yes .,4AiL13.cha,4.0
41dialogues/4AiL13.cha,40.0,interviewer,backchannel_question,yes ?,4AiL13.cha,4.0
42dialogues/4AiL13.cha,41.0,participant,spanish,,4AiL13.cha,4.0
43dialogues/4AiL13.cha,42.0,interviewer,general_other_question,"was it very difficult, very hard ?",4AiL13.cha,4.0
44dialogues/4AiL13.cha,43.0,participant,statement,very difficult  ...,4AiL13.cha,4.0
45dialogues/4AiL13.cha,44.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
46dialogues/4AiL13.cha,45.0,participant,statement," , and very hard .",4AiL13.cha,4.0
47dialogues/4AiL13.cha,46.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
48dialogues/4AiL13.cha,47.0,interviewer,general_other_question,how long did it take you ?,4AiL13.cha,4.0
49dialogues/4AiL13.cha,48.0,participant,signal_non_understanding, .,4AiL13.cha,4.0
50dialogues/4AiL13.cha,49.0,interviewer,general_other_question,how long  ..?,4AiL13.cha,4.0
51dialogues/4AiL13.cha,50.0,participant,statement,hmm twelve kilometres .,4AiL13.cha,4.0
52dialogues/4AiL13.cha,51.0,interviewer,statement,it's quite a lot .,4AiL13.cha,4.0
53dialogues/4AiL13.cha,52.0,interviewer,statement,hmm good !,4AiL13.cha,4.0
54dialogues/4AiL13.cha,53.0,interviewer,statement,then congratulations  &=laugh .,4AiL13.cha,4.0
55dialogues/4AiL13.cha,54.0,participant,statement,&=laugh  .,4AiL13.cha,4.0
56dialogues/4AiL13.cha,55.0,interviewer,statement,good let's talk about your family now .,4AiL13.cha,4.0
57dialogues/4AiL13.cha,56.0,interviewer,general_other_question,  how many brothers any sisters have you got ?,4AiL13.cha,4.0
58dialogues/4AiL13.cha,57.0,participant,statement,I have hmm one sister .,4AiL13.cha,4.0
59dialogues/4AiL13.cha,58.0,interviewer,statement,one sister .,4AiL13.cha,4.0
60dialogues/4AiL13.cha,59.0,participant,signal_non_understanding,hmm .,4AiL13.cha,4.0
61dialogues/4AiL13.cha,60.0,interviewer,general_other_question,is she older or younger than you ?,4AiL13.cha,4.0
62dialogues/4AiL13.cha,61.0,participant,statement,is younger .,4AiL13.cha,4.0
63dialogues/4AiL13.cha,62.0,interviewer,statement,younger .,4AiL13.cha,4.0
64dialogues/4AiL13.cha,63.0,participant,signal_non_understanding,hmm .,4AiL13.cha,4.0
65dialogues/4AiL13.cha,64.0,interviewer,wh_question,which language do you speak to her ?,4AiL13.cha,4.0
66dialogues/4AiL13.cha,65.0,participant,statement,hmm Catalan .,4AiL13.cha,4.0
67dialogues/4AiL13.cha,66.0,interviewer,statement,Catalan .,4AiL13.cha,4.0
68dialogues/4AiL13.cha,67.0,interviewer,general_other_question,and with your parents ?,4AiL13.cha,4.0
69dialogues/4AiL13.cha,68.0,participant,statement,with my parents  with my father Catalan and with my mother in Spanish .,4AiL13.cha,4.0
70dialogues/4AiL13.cha,69.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
71dialogues/4AiL13.cha,70.0,participant,statement,and my sister Catalan .,4AiL13.cha,4.0
72dialogues/4AiL13.cha,71.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
73dialogues/4AiL13.cha,72.0,interviewer,general_other_question,how many rooms are there in your house ?,4AiL13.cha,4.0
74dialogues/4AiL13.cha,73.0,participant,statement,hmm three rooms .,4AiL13.cha,4.0
75dialogues/4AiL13.cha,74.0,interviewer,general_other_question,hmm have you got a room only for you ?,4AiL13.cha,4.0
76dialogues/4AiL13.cha,75.0,participant,yes_answers,yes .,4AiL13.cha,4.0
77dialogues/4AiL13.cha,76.0,interviewer,backchannel_question,yes ?,4AiL13.cha,4.0
78dialogues/4AiL13.cha,77.0,participant,signal_non_understanding,hmm .,4AiL13.cha,4.0
79dialogues/4AiL13.cha,78.0,interviewer,statement,you don't share it with your sister .,4AiL13.cha,4.0
80dialogues/4AiL13.cha,79.0,participant,no_answers,no .,4AiL13.cha,4.0
81dialogues/4AiL13.cha,80.0,interviewer,repeat_phrase,no  ok good .,4AiL13.cha,4.0
82dialogues/4AiL13.cha,81.0,interviewer,statement,tell me a little bit about your room .,4AiL13.cha,4.0
83dialogues/4AiL13.cha,82.0,participant,signal_non_understanding,hmm ?,4AiL13.cha,4.0
84dialogues/4AiL13.cha,83.0,interviewer,statement,tell me a little bit about your room .,4AiL13.cha,4.0
85dialogues/4AiL13.cha,84.0,participant,statement,I have a bed  ...,4AiL13.cha,4.0
86dialogues/4AiL13.cha,85.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
87dialogues/4AiL13.cha,86.0,participant,repeat_phrase," , hmm a table with a light and  ...",4AiL13.cha,4.0
88dialogues/4AiL13.cha,87.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
89dialogues/4AiL13.cha,88.0,participant,statement," , and  ...",4AiL13.cha,4.0
90dialogues/4AiL13.cha,89.0,interviewer,general_other_question,   a “ward robe” ?,4AiL13.cha,4.0
91dialogues/4AiL13.cha,90.0,participant,statement," , ward robe and  ...",4AiL13.cha,4.0
92dialogues/4AiL13.cha,91.0,interviewer,signal_non_understanding,hmm .,4AiL13.cha,4.0
93dialogues/4AiL13.cha,92.0,participant,statement," , and that's it .",4AiL13.cha,4.0
94dialogues/4AiL13.cha,93.0,interviewer,general_other_question,good  do you like your room ?,4AiL13.cha,4.0
95dialogues/4AiL13.cha,94.0,participant,yes_answers,yes .,4AiL13.cha,4.0
96dialogues/4AiL13.cha,95.0,interviewer,backchannel_question,yes ?,4AiL13.cha,4.0
97dialogues/4AiL13.cha,96.0,participant,yes_answers,yes .,4AiL13.cha,4.0
98dialogues/4AiL13.cha,97.0,interviewer,response_acknowledgement,ok good .,4AiL13.cha,4.0
99dialogues/4AiL13.cha,98.0,interviewer,statement,now  I've been asking lots of questions to you .,4AiL13.cha,4.0
100dialogues/4AiL13.cha,99.0,interviewer,general_other_question,would you like to ask anything to me about me or about my family or  ..?,4AiL13.cha,4.0
101dialogues/4AiL13.cha,100.0,participant,wh_question,what's your name ?,4AiL13.cha,4.0
102dialogues/4AiL13.cha,101.0,interviewer,statement,my name is Laura .,4AiL13.cha,4.0
103dialogues/4AiL13.cha,102.0,participant,wh_question,and where do you live ?,4AiL13.cha,4.0
104dialogues/4AiL13.cha,103.0,interviewer,statement,I live in Badalona .,4AiL13.cha,4.0
105dialogues/4AiL13.cha,104.0,participant,response_acknowledgement,ok .,4AiL13.cha,4.0
106dialogues/4AiL13.cha,105.0,participant,general_other_question,hmm how old are you ?,4AiL13.cha,4.0
107dialogues/4AiL13.cha,106.0,interviewer,statement,I'm twenty six .,4AiL13.cha,4.0
108dialogues/4AiL13.cha,107.0,participant,yes_no_question,do you like the  your work ?,4AiL13.cha,4.0
109dialogues/4AiL13.cha,108.0,interviewer,statement,yes I love it and I quite a lot .,4AiL13.cha,4.0
110dialogues/4AiL13.cha,109.0,participant,response_acknowledgement,ok .,4AiL13.cha,4.0
111dialogues/4AiL13.cha,110.0,participant,wh_question,what language hmm talk you  in the  house ?,4AiL13.cha,4.0
112dialogues/4AiL13.cha,111.0,interviewer,statement,yes I speak in Spanish with my parents and with my brother .,4AiL13.cha,4.0
113dialogues/4AiL13.cha,112.0,participant,signal_non_understanding,hmm .,4AiL13.cha,4.0
114dialogues/4AiL13.cha,113.0,participant,general_other_question,your brother is older or younger ?,4AiL13.cha,4.0
115dialogues/4AiL13.cha,114.0,interviewer,statement,he's younger than me  so I'm twenty six and he's twenty three .,4AiL13.cha,4.0
116dialogues/4AiL13.cha,115.0,participant,signal_non_understanding,hmm .,4AiL13.cha,4.0
117dialogues/4AiL13.cha,116.0,interviewer,statement,not so young but younger than me .,4AiL13.cha,4.0
118dialogues/4AiL13.cha,117.0,participant,signal_non_understanding,hmm .,4AiL13.cha,4.0
119dialogues/4AiL13.cha,118.0,interviewer,statement,one more question .,4AiL13.cha,4.0
120dialogues/4AiL13.cha,119.0,interviewer,statement,only one more .,4AiL13.cha,4.0
121dialogues/4AiL13.cha,120.0,participant,wh_question,hmm where do  you go the   last week end ?,4AiL13.cha,4.0
122dialogues/4AiL13.cha,121.0,interviewer,statement,last week end yeah I spent the day on Saturday I spent the day at home studying and working and then at night I went to have dinner with some friends of mine and then also on Sunday  ...,4AiL13.cha,4.0
123dialogues/4AiL13.cha,122.0,interviewer,statement, me  ...,4AiL13.cha,4.0
124dialogues/4AiL13.cha,123.0,interviewer,statement,I need time to remember !,4AiL13.cha,4.0
125dialogues/4AiL13.cha,124.0,interviewer,statement,hmm yeah so  in the morning I worked again at home a bit and in the after noon I went for a walk and when I came back home I prepared things for the week and these kinds of things .,4AiL13.cha,4.0
126dialogues/4AiL13.cha,125.0,participant,response_acknowledgement,ok .,4AiL13.cha,4.0
127dialogues/4AiL13.cha,126.0,interviewer,general_other_question,anything else ?,4AiL13.cha,4.0
1dialogues/2BiL01.cha,0.0,interviewer,statement,hmm let's talk .,2BiL01.cha,2.0
2dialogues/2BiL01.cha,1.0,interviewer,general_other_question,how old are you ?,2BiL01.cha,2.0
3dialogues/2BiL01.cha,2.0,interviewer,general_other_question,how old are you ?,2BiL01.cha,2.0
4dialogues/2BiL01.cha,3.0,participant,statement,I'm years .,2BiL01.cha,2.0
5dialogues/2BiL01.cha,4.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL01.cha,2.0
6dialogues/2BiL01.cha,5.0,interviewer,general_other_question,hmm have you got any brothers or sisters ?,2BiL01.cha,2.0
7dialogues/2BiL01.cha,6.0,participant,statement,hmm have  I have got hmm one sister .,2BiL01.cha,2.0
8dialogues/2BiL01.cha,7.0,interviewer,general_other_question,is she younger or older than you ?,2BiL01.cha,2.0
9dialogues/2BiL01.cha,8.0,participant,statement,hmm  .,2BiL01.cha,2.0
10dialogues/2BiL01.cha,9.0,interviewer,general_other_question,older or younger   ?,2BiL01.cha,2.0
11dialogues/2BiL01.cha,10.0,participant,statement,younger  .,2BiL01.cha,2.0
12dialogues/2BiL01.cha,11.0,interviewer,statement,younger than you ok .,2BiL01.cha,2.0
13dialogues/2BiL01.cha,12.0,interviewer,general_other_question,now tell me Soraya  time do you arrive here  in the mornings ?,2BiL01.cha,2.0
14dialogues/2BiL01.cha,13.0,participant,general_other_question,hmm here ?,2BiL01.cha,2.0
15dialogues/2BiL01.cha,14.0,interviewer,general_other_question,yes what time do you arrive here ?,2BiL01.cha,2.0
16dialogues/2BiL01.cha,15.0,participant,statement,hmm at nine o'clock .,2BiL01.cha,2.0
17dialogues/2BiL01.cha,16.0,interviewer,wh_question,ok and what time do you  hmm finish your classes ?,2BiL01.cha,2.0
18dialogues/2BiL01.cha,17.0,participant,statement,hmm two o'clock .,2BiL01.cha,2.0
19dialogues/2BiL01.cha,18.0,interviewer,general_other_question,ok and hmm in the evening when you arrive home what do you do ?,2BiL01.cha,2.0
20dialogues/2BiL01.cha,19.0,participant,statement,"hmm I'm  study, hmm have  my home works  .",2BiL01.cha,2.0
21dialogues/2BiL01.cha,20.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL01.cha,2.0
22dialogues/2BiL01.cha,21.0,interviewer,general_other_question,and have you got any hobbies ?,2BiL01.cha,2.0
23dialogues/2BiL01.cha,22.0,interviewer,general_other_question,do you practise any sports or  ..?,2BiL01.cha,2.0
24dialogues/2BiL01.cha,23.0,participant,statement,hmm I'm  sport hmm   hmm .,2BiL01.cha,2.0
25dialogues/2BiL01.cha,24.0,interviewer,statement,you ah you do ok .,2BiL01.cha,2.0
26dialogues/2BiL01.cha,25.0,interviewer,general_other_question,and hmm did you do last week end ?,2BiL01.cha,2.0
27dialogues/2BiL01.cha,26.0,participant,signal_non_understanding, .,2BiL01.cha,2.0
28dialogues/2BiL01.cha,27.0,interviewer,general_other_question,did you practise last week end ?,2BiL01.cha,2.0
29dialogues/2BiL01.cha,28.0,participant,yes_answers,yes .,2BiL01.cha,2.0
30dialogues/2BiL01.cha,29.0,interviewer,backchannel_question,yes ?,2BiL01.cha,2.0
31dialogues/2BiL01.cha,30.0,interviewer,wh_question,hmm where do you practise ?,2BiL01.cha,2.0
32dialogues/2BiL01.cha,31.0,participant,general_other_question, in the hmm college  ?,2BiL01.cha,2.0
33dialogues/2BiL01.cha,32.0,interviewer,response_acknowledgement,yes ok .,2BiL01.cha,2.0
34dialogues/2BiL01.cha,33.0,interviewer,general_other_question,and will you practise  /?,2BiL01.cha,2.0
35dialogues/2BiL01.cha,34.0,participant,statement,when the school hmm &=laugh .,2BiL01.cha,2.0
36dialogues/2BiL01.cha,35.0,interviewer,general_other_question,after school ?,2BiL01.cha,2.0
37dialogues/2BiL01.cha,36.0,participant,spanish,,2BiL01.cha,2.0
38dialogues/2BiL01.cha,37.0,interviewer,statement,yeah ok .,2BiL01.cha,2.0
39dialogues/2BiL01.cha,38.0,interviewer,general_other_question,and hmm will you practise next week end ?,2BiL01.cha,2.0
40dialogues/2BiL01.cha,39.0,participant,general_other_question,hmm “next week end” ?,2BiL01.cha,2.0
41dialogues/2BiL01.cha,40.0,interviewer,statement,yes “Saturday and Sunday” .,2BiL01.cha,2.0
42dialogues/2BiL01.cha,41.0,participant,no_answers,no .,2BiL01.cha,2.0
43dialogues/2BiL01.cha,42.0,interviewer,wh_question,what will you do on Saturday and Sunday ?,2BiL01.cha,2.0
44dialogues/2BiL01.cha,43.0,participant,statement,hmm I'm hmm .,2BiL01.cha,2.0
45dialogues/2BiL01.cha,44.0,interviewer,general_other_question,will you study for the exams ?,2BiL01.cha,2.0
46dialogues/2BiL01.cha,45.0,participant,yes_answers,yes .,2BiL01.cha,2.0
47dialogues/2BiL01.cha,46.0,interviewer,backchannel_question,yes ?,2BiL01.cha,2.0
48dialogues/2BiL01.cha,47.0,participant,spanish,,2BiL01.cha,2.0
49dialogues/2BiL01.cha,48.0,interviewer,statement,&=laugh ok .,2BiL01.cha,2.0
50dialogues/2BiL01.cha,49.0,interviewer,statement,now let's talk about your family .,2BiL01.cha,2.0
51dialogues/2BiL01.cha,50.0,interviewer,statement,you said you had a sister .,2BiL01.cha,2.0
52dialogues/2BiL01.cha,51.0,interviewer,yes_no_question,do you live hmm with your parents and your sister ?,2BiL01.cha,2.0
53dialogues/2BiL01.cha,52.0,participant,yes_answers,yes .,2BiL01.cha,2.0
54dialogues/2BiL01.cha,53.0,interviewer,backchannel_question,yes ?,2BiL01.cha,2.0
55dialogues/2BiL01.cha,54.0,interviewer,yes_no_question,hmm do you sleep hmm  the same bed room with your sister or do you have different bed rooms ?,2BiL01.cha,2.0
56dialogues/2BiL01.cha,55.0,participant,statement,different bed rooms .,2BiL01.cha,2.0
57dialogues/2BiL01.cha,56.0,interviewer,general_other_question,ok how many rooms are there in your house ?,2BiL01.cha,2.0
58dialogues/2BiL01.cha,57.0,participant,signal_non_understanding,hmm .,2BiL01.cha,2.0
