,Unnamed: 0,utterance,speaker,dialogue_act,text,dialogue_id,level
7903,126dialogues/3AiL38.cha,125.0,interviewer,statement,and we want to see how much English one learns in and .,3AiL38.cha,3.0
7904,127dialogues/3AiL38.cha,126.0,interviewer,statement,and also we are preparing you are doing bachillerato so you follow the .,3AiL38.cha,3.0
7905,128dialogues/3AiL38.cha,127.0,participant,yes_answers,yeah .,3AiL38.cha,3.0
7906,129dialogues/3AiL38.cha,128.0,interviewer,statement,we are comparing with  the previous educational system .,3AiL38.cha,3.0
7907,130dialogues/3AiL38.cha,129.0,interviewer,statement,"it's very interesting because now everybody talks about foreign languages, about English .",3AiL38.cha,3.0
7908,131dialogues/3AiL38.cha,130.0,interviewer,statement,we will show what happens .,3AiL38.cha,3.0
7909,1dialogues/1AiL05.cha,0.0,interviewer,general_other_question, old are you ?,1AiL05.cha,1.0
7910,2dialogues/1AiL05.cha,1.0,participant,signal_non_understanding, .,1AiL05.cha,1.0
7911,3dialogues/1AiL05.cha,2.0,interviewer,general_other_question,ten or eleven ?,1AiL05.cha,1.0
7912,4dialogues/1AiL05.cha,3.0,participant,statement,ten .,1AiL05.cha,1.0
7913,5dialogues/1AiL05.cha,4.0,interviewer,repeat_phrase,ten do you like the school Raquel ?,1AiL05.cha,1.0
7914,6dialogues/1AiL05.cha,5.0,interviewer,yes_no_question,do you like this school ?,1AiL05.cha,1.0
7915,7dialogues/1AiL05.cha,6.0,participant,yes_answers,yes .,1AiL05.cha,1.0
7916,8dialogues/1AiL05.cha,7.0,interviewer,statement,"yes, you like it .",1AiL05.cha,1.0
7917,9dialogues/1AiL05.cha,8.0,interviewer,statement,listen .,1AiL05.cha,1.0
7918,10dialogues/1AiL05.cha,9.0,interviewer,wh_question,what time did you arrive in the morning ?,1AiL05.cha,1.0
7919,11dialogues/1AiL05.cha,10.0,participant,signal_non_understanding, .,1AiL05.cha,1.0
7920,12dialogues/1AiL05.cha,11.0,interviewer,yes_no_question,do you understand ?,1AiL05.cha,1.0
7921,13dialogues/1AiL05.cha,12.0,interviewer,spanish,,1AiL05.cha,1.0
7922,14dialogues/1AiL05.cha,13.0,participant,spanish,,1AiL05.cha,1.0
7923,15dialogues/1AiL05.cha,14.0,interviewer,general_other_question,yes  time did you arrive in the morning ?,1AiL05.cha,1.0
7924,16dialogues/1AiL05.cha,15.0,participant,statement,three .,1AiL05.cha,1.0
7925,17dialogues/1AiL05.cha,16.0,interviewer,statement,three o'clock .,1AiL05.cha,1.0
7926,18dialogues/1AiL05.cha,17.0,participant,statement,three o'clock .,1AiL05.cha,1.0
7927,19dialogues/1AiL05.cha,18.0,interviewer,statement,you come here in the afternoon .,1AiL05.cha,1.0
7928,20dialogues/1AiL05.cha,19.0,interviewer,wh_question,when will you finish ?,1AiL05.cha,1.0
7929,21dialogues/1AiL05.cha,20.0,participant,statement,hmm eleven .,1AiL05.cha,1.0
7930,22dialogues/1AiL05.cha,21.0,interviewer,general_other_question,eleven ?,1AiL05.cha,1.0
7931,23dialogues/1AiL05.cha,22.0,interviewer,statement,"no you finish at five, five, five .",1AiL05.cha,1.0
7932,24dialogues/1AiL05.cha,23.0,participant,signal_non_understanding,ah .,1AiL05.cha,1.0
7933,25dialogues/1AiL05.cha,24.0,interviewer,wh_question,what will you do when you finish ?,1AiL05.cha,1.0
7934,26dialogues/1AiL05.cha,25.0,interviewer,yes_no_question,are you going home ?,1AiL05.cha,1.0
7935,27dialogues/1AiL05.cha,26.0,participant,statement,home .,1AiL05.cha,1.0
7936,28dialogues/1AiL05.cha,27.0,interviewer,repeat_phrase,home ok and what do you like to do in your free time ?,1AiL05.cha,1.0
7937,29dialogues/1AiL05.cha,28.0,participant,statement,play music .,1AiL05.cha,1.0
7938,30dialogues/1AiL05.cha,29.0,interviewer,backchannel_acknowledge,uhhuh .,1AiL05.cha,1.0
7939,31dialogues/1AiL05.cha,30.0,participant,statement,see television .,1AiL05.cha,1.0
7940,32dialogues/1AiL05.cha,31.0,interviewer,response_acknowledgement,oh .,1AiL05.cha,1.0
7941,33dialogues/1AiL05.cha,32.0,participant,statement,I study .,1AiL05.cha,1.0
7942,34dialogues/1AiL05.cha,33.0,interviewer,general_other_question,ok you like to study yes ?,1AiL05.cha,1.0
7943,35dialogues/1AiL05.cha,34.0,interviewer,wh_question,and what did you do last week end ?,1AiL05.cha,1.0
7944,36dialogues/1AiL05.cha,35.0,interviewer,wh_question,what did you do ?,1AiL05.cha,1.0
7945,37dialogues/1AiL05.cha,36.0,participant,spanish,,1AiL05.cha,1.0
7946,38dialogues/1AiL05.cha,37.0,interviewer,spanish,,1AiL05.cha,1.0
7947,39dialogues/1AiL05.cha,38.0,interviewer,general_other_question,espera ok my question is what did you do last week end ?,1AiL05.cha,1.0
7948,40dialogues/1AiL05.cha,39.0,interviewer,spanish,,1AiL05.cha,1.0
7949,41dialogues/1AiL05.cha,40.0,participant,spanish,,1AiL05.cha,1.0
7950,42dialogues/1AiL05.cha,41.0,interviewer,wh_question,what did you do ?,1AiL05.cha,1.0
7951,43dialogues/1AiL05.cha,42.0,participant,general_other_question,on vaig anar ?,1AiL05.cha,1.0
7952,44dialogues/1AiL05.cha,43.0,interviewer,general_other_question,no what did you do ?,1AiL05.cha,1.0
7953,45dialogues/1AiL05.cha,44.0,participant,statement,hmm Calafell .,1AiL05.cha,1.0
7954,46dialogues/1AiL05.cha,45.0,interviewer,general_other_question,sorry ?,1AiL05.cha,1.0
7955,47dialogues/1AiL05.cha,46.0,participant,statement,Calafell .,1AiL05.cha,1.0
7956,48dialogues/1AiL05.cha,47.0,interviewer,statement,you went to Calafell .,1AiL05.cha,1.0
7957,49dialogues/1AiL05.cha,48.0,interviewer,general_other_question,did you go to the beach ?,1AiL05.cha,1.0
7958,50dialogues/1AiL05.cha,49.0,participant,no_answers,no .,1AiL05.cha,1.0
7959,51dialogues/1AiL05.cha,50.0,interviewer,backchannel_question,no ?,1AiL05.cha,1.0
7960,52dialogues/1AiL05.cha,51.0,interviewer,wh_question,what did you do in Calafell ?,1AiL05.cha,1.0
7961,53dialogues/1AiL05.cha,52.0,participant,signal_non_understanding,hmm .,1AiL05.cha,1.0
7962,54dialogues/1AiL05.cha,53.0,interviewer,backchannel_question,no ?,1AiL05.cha,1.0
7963,55dialogues/1AiL05.cha,54.0,interviewer,statement,you don't understand ok .,1AiL05.cha,1.0
7964,56dialogues/1AiL05.cha,55.0,interviewer,statement,let's talk about your family now .,1AiL05.cha,1.0
7965,57dialogues/1AiL05.cha,56.0,interviewer,general_other_question,how many brothers and sisters have you got ?,1AiL05.cha,1.0
7966,58dialogues/1AiL05.cha,57.0,participant,signal_non_understanding, .,1AiL05.cha,1.0
7967,59dialogues/1AiL05.cha,58.0,interviewer,general_other_question,how many brothers and sisters have you got ?,1AiL05.cha,1.0
7968,60dialogues/1AiL05.cha,59.0,participant,statement,one sister .,1AiL05.cha,1.0
7969,61dialogues/1AiL05.cha,60.0,interviewer,statement,one sister .,1AiL05.cha,1.0
7970,62dialogues/1AiL05.cha,61.0,interviewer,general_other_question,how old is she ?,1AiL05.cha,1.0
7971,63dialogues/1AiL05.cha,62.0,participant,signal_non_understanding, .,1AiL05.cha,1.0
7972,64dialogues/1AiL05.cha,63.0,interviewer,general_other_question,is she smaller or bigger than you ?,1AiL05.cha,1.0
7973,65dialogues/1AiL05.cha,64.0,participant,statement,big  .,1AiL05.cha,1.0
7974,66dialogues/1AiL05.cha,65.0,interviewer,general_other_question,how old ?,1AiL05.cha,1.0
7975,67dialogues/1AiL05.cha,66.0,participant,statement,hmm thirteen .,1AiL05.cha,1.0
7976,68dialogues/1AiL05.cha,67.0,interviewer,statement,thirteen ok .,1AiL05.cha,1.0
7977,69dialogues/1AiL05.cha,68.0,interviewer,wh_question,which language do you speak at home Raquel ?,1AiL05.cha,1.0
7978,70dialogues/1AiL05.cha,69.0,interviewer,general_other_question,you speak ?,1AiL05.cha,1.0
7979,71dialogues/1AiL05.cha,70.0,participant,spanish,,1AiL05.cha,1.0
7980,72dialogues/1AiL05.cha,71.0,interviewer,general_other_question,ok and with your sister ?,1AiL05.cha,1.0
7981,73dialogues/1AiL05.cha,72.0,participant,spanish,,1AiL05.cha,1.0
7982,74dialogues/1AiL05.cha,73.0,interviewer,general_other_question,also where do you live ?,1AiL05.cha,1.0
7983,75dialogues/1AiL05.cha,74.0,participant,spanish,,1AiL05.cha,1.0
7984,76dialogues/1AiL05.cha,75.0,interviewer,yes_answers,yes .,1AiL05.cha,1.0
7985,77dialogues/1AiL05.cha,76.0,participant,spanish,,1AiL05.cha,1.0
7986,78dialogues/1AiL05.cha,77.0,interviewer,yes_answers,yes .,1AiL05.cha,1.0
7987,79dialogues/1AiL05.cha,78.0,participant,statement,Diputación Cerdeña .,1AiL05.cha,1.0
7988,80dialogues/1AiL05.cha,79.0,interviewer,general_other_question,and how many rooms are there in your house ?,1AiL05.cha,1.0
7989,81dialogues/1AiL05.cha,80.0,participant,spanish,,1AiL05.cha,1.0
7990,82dialogues/1AiL05.cha,81.0,interviewer,yes_answers,yes .,1AiL05.cha,1.0
7991,83dialogues/1AiL05.cha,82.0,participant,statement,nine .,1AiL05.cha,1.0
7992,84dialogues/1AiL05.cha,83.0,interviewer,statement,nine rooms .,1AiL05.cha,1.0
7993,85dialogues/1AiL05.cha,84.0,interviewer,statement,that's a big flat !,1AiL05.cha,1.0
7994,86dialogues/1AiL05.cha,85.0,interviewer,general_other_question,yeah very big and what about your room ?,1AiL05.cha,1.0
7995,87dialogues/1AiL05.cha,86.0,interviewer,general_other_question,have you got a big room „ have you ?,1AiL05.cha,1.0
7996,88dialogues/1AiL05.cha,87.0,interviewer,general_other_question,a big room ?,1AiL05.cha,1.0
7997,89dialogues/1AiL05.cha,88.0,participant,yes_answers,yes .,1AiL05.cha,1.0
7998,90dialogues/1AiL05.cha,89.0,interviewer,repeat_phrase,yes how many beds ?,1AiL05.cha,1.0
7999,91dialogues/1AiL05.cha,90.0,participant,statement,one .,1AiL05.cha,1.0
8000,92dialogues/1AiL05.cha,91.0,interviewer,repeat_phrase,one and how many chairs ?,1AiL05.cha,1.0
8001,93dialogues/1AiL05.cha,92.0,participant,statement,one .,1AiL05.cha,1.0
8002,94dialogues/1AiL05.cha,93.0,interviewer,general_other_question,and how many tables ?,1AiL05.cha,1.0
8003,95dialogues/1AiL05.cha,94.0,participant,statement,one .,1AiL05.cha,1.0
8004,96dialogues/1AiL05.cha,95.0,interviewer,general_other_question,ok and is there a window in your room ?,1AiL05.cha,1.0
8005,97dialogues/1AiL05.cha,96.0,participant,yes_answers,yes .,1AiL05.cha,1.0
8006,98dialogues/1AiL05.cha,97.0,interviewer,backchannel_question,yes ?,1AiL05.cha,1.0
8007,99dialogues/1AiL05.cha,98.0,interviewer,general_other_question,ok now  you like to ask me any question ?,1AiL05.cha,1.0
8008,100dialogues/1AiL05.cha,99.0,participant,signal_non_understanding, .,1AiL05.cha,1.0
8009,101dialogues/1AiL05.cha,100.0,interviewer,backchannel_question,no ?,1AiL05.cha,1.0
8010,102dialogues/1AiL05.cha,101.0,interviewer,statement,you ask me .,1AiL05.cha,1.0
8011,103dialogues/1AiL05.cha,102.0,participant,spanish,,1AiL05.cha,1.0
8012,104dialogues/1AiL05.cha,103.0,interviewer,spanish,,1AiL05.cha,1.0
8013,105dialogues/1AiL05.cha,104.0,participant,no_answers,no .,1AiL05.cha,1.0
8014,106dialogues/1AiL05.cha,105.0,interviewer,spanish,,1AiL05.cha,1.0
8015,107dialogues/1AiL05.cha,106.0,participant,no_answers,no .,1AiL05.cha,1.0
8016,108dialogues/1AiL05.cha,107.0,interviewer,spanish,,1AiL05.cha,1.0
8017,109dialogues/1AiL05.cha,108.0,participant,spanish,,1AiL05.cha,1.0
8018,110dialogues/1AiL05.cha,109.0,interviewer,spanish,,1AiL05.cha,1.0
8019,111dialogues/1AiL05.cha,110.0,participant,wh_question,what's your name ?,1AiL05.cha,1.0
8020,112dialogues/1AiL05.cha,111.0,interviewer,statement,my name is Carme .,1AiL05.cha,1.0
8021,113dialogues/1AiL05.cha,112.0,interviewer,statement,wait .,1AiL05.cha,1.0
8022,114dialogues/1AiL05.cha,113.0,participant,wh_question,hmm what  sisters ?,1AiL05.cha,1.0
8023,115dialogues/1AiL05.cha,114.0,interviewer,statement,"I've got no sisters, I've got one brother .",1AiL05.cha,1.0
8024,116dialogues/1AiL05.cha,115.0,participant,spanish,,1AiL05.cha,1.0
8025,1dialogues/4AiL44.cha,0.0,interviewer,general_other_question,ok right  how old are you ?,4AiL44.cha,4.0
8026,2dialogues/4AiL44.cha,1.0,participant,statement,I am seventeen .,4AiL44.cha,4.0
8027,3dialogues/4AiL44.cha,2.0,interviewer,yes_no_question,uhhuh and do you like this school ?,4AiL44.cha,4.0
8028,4dialogues/4AiL44.cha,3.0,participant,yes_answers,yes .,4AiL44.cha,4.0
8029,5dialogues/4AiL44.cha,4.0,interviewer,backchannel_question,yes ?,4AiL44.cha,4.0
8030,6dialogues/4AiL44.cha,5.0,interviewer,wh_question,what are you planning to do next year ?,4AiL44.cha,4.0
8031,7dialogues/4AiL44.cha,6.0,participant,statement,I would like to study zoology .,4AiL44.cha,4.0
8032,8dialogues/4AiL44.cha,7.0,interviewer,wh_question,what time did you arrive here this morning ?,4AiL44.cha,4.0
8033,9dialogues/4AiL44.cha,8.0,participant,general_other_question,this morning ?,4AiL44.cha,4.0
8034,10dialogues/4AiL44.cha,9.0,interviewer,yes_answers,yes .,4AiL44.cha,4.0
8035,11dialogues/4AiL44.cha,10.0,participant,statement,I am here since eight o'clock .,4AiL44.cha,4.0
8036,12dialogues/4AiL44.cha,11.0,interviewer,statement,uhhuh right quite early .,4AiL44.cha,4.0
8037,13dialogues/4AiL44.cha,12.0,interviewer,wh_question,and when will you leave ?,4AiL44.cha,4.0
8038,14dialogues/4AiL44.cha,13.0,participant,statement,I finish my time table in half past two .,4AiL44.cha,4.0
8039,15dialogues/4AiL44.cha,14.0,interviewer,general_other_question,ok right and when will you do when you finish today ?,4AiL44.cha,4.0
8040,16dialogues/4AiL44.cha,15.0,participant,statement,today  well this week I have exams and I will study for Geography and Mathematics and after   at half past seven I will do my class of dancing .,4AiL44.cha,4.0
8041,17dialogues/4AiL44.cha,16.0,interviewer,yes_no_question,ok do you like dancing ?,4AiL44.cha,4.0
8042,18dialogues/4AiL44.cha,17.0,participant,yes_answers,yes .,4AiL44.cha,4.0
8043,19dialogues/4AiL44.cha,18.0,interviewer,backchannel_question,yes ?,4AiL44.cha,4.0
8044,20dialogues/4AiL44.cha,19.0,participant,statement,I love it .,4AiL44.cha,4.0
8045,21dialogues/4AiL44.cha,20.0,interviewer,yes_no_question,do you go dancing every week end ?,4AiL44.cha,4.0
8046,22dialogues/4AiL44.cha,21.0,participant,statement,every day of the week .,4AiL44.cha,4.0
8047,23dialogues/4AiL44.cha,22.0,interviewer,wh_question,and what do you normally do at week ends ?,4AiL44.cha,4.0
8048,24dialogues/4AiL44.cha,23.0,participant,statement,"at week ends I always go out with my friends, hmm I usually go out at nights because in afternoons I have to study .",4AiL44.cha,4.0
8049,25dialogues/4AiL44.cha,24.0,interviewer,statement,ok I see .,4AiL44.cha,4.0
8050,26dialogues/4AiL44.cha,25.0,interviewer,wh_question,what do you like to do in your free time ?,4AiL44.cha,4.0
8051,27dialogues/4AiL44.cha,26.0,participant,statement,in my free time hmm  ...,4AiL44.cha,4.0
8052,28dialogues/4AiL44.cha,27.0,interviewer,statement,when you don't have exams .,4AiL44.cha,4.0
8053,29dialogues/4AiL44.cha,28.0,participant,statement,I like   to go dancing and I study piano .,4AiL44.cha,4.0
8054,30dialogues/4AiL44.cha,29.0,interviewer,declarative_yes_no_question,so you play the piano ?,4AiL44.cha,4.0
8055,31dialogues/4AiL44.cha,30.0,interviewer,statement,right !,4AiL44.cha,4.0
8056,32dialogues/4AiL44.cha,31.0,participant,statement,yes well these things I am very busy all the day with  with these things .,4AiL44.cha,4.0
8057,33dialogues/4AiL44.cha,32.0,interviewer,statement,I can imagine .,4AiL44.cha,4.0
8058,34dialogues/4AiL44.cha,33.0,interviewer,statement,let's talk a bit about your family now .,4AiL44.cha,4.0
8059,35dialogues/4AiL44.cha,34.0,interviewer,general_other_question,have you got any brothers or sisters ?,4AiL44.cha,4.0
8060,36dialogues/4AiL44.cha,35.0,participant,statement,yes I have an old sister .,4AiL44.cha,4.0
8061,37dialogues/4AiL44.cha,36.0,participant,statement,hmm she has  twenty two .,4AiL44.cha,4.0
8062,38dialogues/4AiL44.cha,37.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL44.cha,4.0
8063,39dialogues/4AiL44.cha,38.0,participant,statement,ay she is twenty two .,4AiL44.cha,4.0
8064,40dialogues/4AiL44.cha,39.0,interviewer,general_other_question,right and which language do you normally use with your family ?,4AiL44.cha,4.0
8065,41dialogues/4AiL44.cha,40.0,participant,statement,  I usually speak Catalan .,4AiL44.cha,4.0
8066,42dialogues/4AiL44.cha,41.0,interviewer,backchannel_acknowledge,uhhuh .,4AiL44.cha,4.0
8067,43dialogues/4AiL44.cha,42.0,interviewer,general_other_question,how many people live in your house ?,4AiL44.cha,4.0
8068,44dialogues/4AiL44.cha,43.0,participant,statement,hmm we are four .,4AiL44.cha,4.0
8069,45dialogues/4AiL44.cha,44.0,interviewer,general_other_question,and can you describe me a bit your bed room ?,4AiL44.cha,4.0
8070,46dialogues/4AiL44.cha,45.0,interviewer,statement,what you have in there  /.,4AiL44.cha,4.0
8071,47dialogues/4AiL44.cha,46.0,participant,statement,"my bed room is not very big, hmm well there are  a bed under the black board and I have a desk and a table night next to my bed .",4AiL44.cha,4.0
8072,48dialogues/4AiL44.cha,47.0,interviewer,yes_answers,yes .,4AiL44.cha,4.0
8073,49dialogues/4AiL44.cha,48.0,participant,statement,and a hmm big ward robe  with three doors and well I have posters and photographs .,4AiL44.cha,4.0
8074,50dialogues/4AiL44.cha,49.0,interviewer,general_other_question,ok right and now would you like to ask me questions ?,4AiL44.cha,4.0
8075,51dialogues/4AiL44.cha,50.0,interviewer,statement,because I have been asking questions to you .,4AiL44.cha,4.0
8076,52dialogues/4AiL44.cha,51.0,interviewer,statement,now you can ask me .,4AiL44.cha,4.0
8077,53dialogues/4AiL44.cha,52.0,participant,general_other_question,well hmm what's your name ?,4AiL44.cha,4.0
8078,54dialogues/4AiL44.cha,53.0,interviewer,statement,my name is Imma .,4AiL44.cha,4.0
8079,55dialogues/4AiL44.cha,54.0,participant,wh_question,and what you are studying ?,4AiL44.cha,4.0
8080,56dialogues/4AiL44.cha,55.0,interviewer,statement,I'm doing the .,4AiL44.cha,4.0
8081,57dialogues/4AiL44.cha,56.0,participant,general_other_question,sorry ?,4AiL44.cha,4.0
8082,58dialogues/4AiL44.cha,57.0,interviewer,statement,I'm doing the  the  in language acquisition .,4AiL44.cha,4.0
8083,59dialogues/4AiL44.cha,58.0,participant,general_other_question,ah English no ?,4AiL44.cha,4.0
8084,60dialogues/4AiL44.cha,59.0,interviewer,yes_answers,yes .,4AiL44.cha,4.0
8085,61dialogues/4AiL44.cha,60.0,participant,general_other_question,it's similar to English Philology ?,4AiL44.cha,4.0
8086,62dialogues/4AiL44.cha,61.0,interviewer,statement,well I did English Philology .,4AiL44.cha,4.0
8087,63dialogues/4AiL44.cha,62.0,interviewer,statement,it was my first degree .,4AiL44.cha,4.0
8088,64dialogues/4AiL44.cha,63.0,participant,statement,ay .,4AiL44.cha,4.0
8089,65dialogues/4AiL44.cha,64.0,interviewer,statement,and after that I started the .,4AiL44.cha,4.0
8090,66dialogues/4AiL44.cha,65.0,participant,wh_question,and what do you like do at your free time ?,4AiL44.cha,4.0
8091,67dialogues/4AiL44.cha,66.0,interviewer,statement,"in my free time I like going out with my friends, hmm reading or going to the cinema  ...",4AiL44.cha,4.0
8092,68dialogues/4AiL44.cha,67.0,interviewer,statement,this sort of things .,4AiL44.cha,4.0
8093,69dialogues/4AiL44.cha,68.0,participant,wh_question,and what is the thing that like most or well what is the thing that you love more ?,4AiL44.cha,4.0
8094,70dialogues/4AiL44.cha,69.0,interviewer,general_other_question,in my free time you mean ?,4AiL44.cha,4.0
8095,71dialogues/4AiL44.cha,70.0,participant,statement,yes a passion .,4AiL44.cha,4.0
8096,72dialogues/4AiL44.cha,71.0,interviewer,statement,well I like reading a lot and I also like going out with my friends when I can which is not very often because I am very busy but I like it as well .,4AiL44.cha,4.0
8097,73dialogues/4AiL44.cha,72.0,participant,wh_question,and what kind of novels do you like read ?,4AiL44.cha,4.0
8098,74dialogues/4AiL44.cha,73.0,interviewer,statement,I like very different sorts of novels but I like English literature .,4AiL44.cha,4.0
8099,75dialogues/4AiL44.cha,74.0,participant,general_other_question,do you read always English or  ..?,4AiL44.cha,4.0
8100,76dialogues/4AiL44.cha,75.0,interviewer,statement," , normally I do read English yes but not always .",4AiL44.cha,4.0
8101,77dialogues/4AiL44.cha,76.0,interviewer,statement,it depends .,4AiL44.cha,4.0
8102,78dialogues/4AiL44.cha,77.0,participant,statement,it's good for practice  practising .,4AiL44.cha,4.0
8103,79dialogues/4AiL44.cha,78.0,interviewer,statement,yes it's also a good practice .,4AiL44.cha,4.0
8104,80dialogues/4AiL44.cha,79.0,participant,statement,yes and I suppose that   have hmm go  out in the other other countries for that is the  /.,4AiL44.cha,4.0
8105,81dialogues/4AiL44.cha,80.0,interviewer,statement," , yes I've been abroad yes .",4AiL44.cha,4.0
8106,82dialogues/4AiL44.cha,81.0,participant,general_other_question,how many countries have you have you ever  ..?,4AiL44.cha,4.0
8107,83dialogues/4AiL44.cha,82.0,interviewer,statement,well English speaking countries I've only been in Great Britain  in London  England and Wales as well .,4AiL44.cha,4.0
8108,84dialogues/4AiL44.cha,83.0,interviewer,statement,I have never been to the .,4AiL44.cha,4.0
8109,85dialogues/4AiL44.cha,84.0,participant,wh_question,and where would you travel  go on travel ?,4AiL44.cha,4.0
8110,86dialogues/4AiL44.cha,85.0,interviewer,general_other_question,if I had to go abroad  you mean an English speaking country ?,4AiL44.cha,4.0
8111,87dialogues/4AiL44.cha,86.0,interviewer,statement,I would like to go to the .,4AiL44.cha,4.0
8112,88dialogues/4AiL44.cha,87.0,participant,general_other_question,?,4AiL44.cha,4.0
8113,89dialogues/4AiL44.cha,88.0,interviewer,yes_answers,yes .,4AiL44.cha,4.0
8114,90dialogues/4AiL44.cha,89.0,interviewer,statement,I've never been there and I would like to go  maybe in the future .,4AiL44.cha,4.0
8115,91dialogues/4AiL44.cha,90.0,participant,signal_non_understanding,ah .,4AiL44.cha,4.0
8116,1dialogues/4AiL38.cha,0.0,interviewer,signal_non_understanding,hmm .,4AiL38.cha,4.0
8117,2dialogues/4AiL38.cha,1.0,interviewer,general_other_question,and how old are you ?,4AiL38.cha,4.0
8118,3dialogues/4AiL38.cha,2.0,participant,statement,hmm I'm eighteen years old .,4AiL38.cha,4.0
8119,4dialogues/4AiL38.cha,3.0,interviewer,signal_non_understanding,hmm .,4AiL38.cha,4.0
8120,5dialogues/4AiL38.cha,4.0,interviewer,yes_no_question,do you like this school ?,4AiL38.cha,4.0
8121,6dialogues/4AiL38.cha,5.0,participant,statement,yes I like it .,4AiL38.cha,4.0
8122,7dialogues/4AiL38.cha,6.0,interviewer,backchannel_question,yes ?,4AiL38.cha,4.0
8123,8dialogues/4AiL38.cha,7.0,participant,statement,yes  .,4AiL38.cha,4.0
8124,9dialogues/4AiL38.cha,8.0,interviewer,wh_question,what  do you like about it ?,4AiL38.cha,4.0
8125,10dialogues/4AiL38.cha,9.0,participant,statement,it's hmm  ...,4AiL38.cha,4.0
8126,11dialogues/4AiL38.cha,10.0,participant,statement,I've been at this school half of my life and I love this house .,4AiL38.cha,4.0
8127,12dialogues/4AiL38.cha,11.0,participant,signal_non_understanding, hmm ?,4AiL38.cha,4.0
8128,13dialogues/4AiL38.cha,12.0,interviewer,statement,it's  ...,4AiL38.cha,4.0
8129,14dialogues/4AiL38.cha,13.0,participant,statement,comfortable  .,4AiL38.cha,4.0
8130,15dialogues/4AiL38.cha,14.0,interviewer,statement," , or it's  hmm .",4AiL38.cha,4.0
8131,16dialogues/4AiL38.cha,15.0,interviewer,statement,it's part of you as well yeah hmm .,4AiL38.cha,4.0
8132,17dialogues/4AiL38.cha,16.0,participant,yes_answers,yes .,4AiL38.cha,4.0
8133,18dialogues/4AiL38.cha,17.0,interviewer,general_other_question,but is there anything that you dislike about it ?,4AiL38.cha,4.0
8134,19dialogues/4AiL38.cha,18.0,participant,signal_non_understanding,hmm ?,4AiL38.cha,4.0
8135,20dialogues/4AiL38.cha,19.0,interviewer,general_other_question,something that you don't like about  the school ?,4AiL38.cha,4.0
8136,21dialogues/4AiL38.cha,20.0,participant,general_other_question,the school  ?,4AiL38.cha,4.0
8137,22dialogues/4AiL38.cha,21.0,participant,statement,hmm some teachers are: very  ...,4AiL38.cha,4.0
8138,23dialogues/4AiL38.cha,22.0,participant,statement,I think that some teachers have to a .,4AiL38.cha,4.0
8139,24dialogues/4AiL38.cha,23.0,interviewer,backchannel_question,yes ?,4AiL38.cha,4.0
8140,25dialogues/4AiL38.cha,24.0,interviewer,statement,you need help .,4AiL38.cha,4.0
8141,26dialogues/4AiL38.cha,25.0,participant,statement,yes &=laugh teachers they  have hmm  ...,4AiL38.cha,4.0
8142,27dialogues/4AiL38.cha,26.0,interviewer,signal_non_understanding,hmm .,4AiL38.cha,4.0
8143,28dialogues/4AiL38.cha,27.0,participant,statement,don't think we  ...,4AiL38.cha,4.0
8144,29dialogues/4AiL38.cha,28.0,interviewer,statement,ok too many years teaching probably .,4AiL38.cha,4.0
8145,30dialogues/4AiL38.cha,29.0,participant,signal_non_understanding,hmm ?,4AiL38.cha,4.0
8146,31dialogues/4AiL38.cha,30.0,interviewer,statement,they have spent too many years teaching .,4AiL38.cha,4.0
8147,32dialogues/4AiL38.cha,31.0,participant,yes_answers,yes .,4AiL38.cha,4.0
8148,33dialogues/4AiL38.cha,32.0,interviewer,wh_question,ok what time did you arrive today in the morning ?,4AiL38.cha,4.0
8149,34dialogues/4AiL38.cha,33.0,participant,statement,I arrived at eleven o'clock .,4AiL38.cha,4.0
8150,35dialogues/4AiL38.cha,34.0,interviewer,signal_non_understanding,hmm .,4AiL38.cha,4.0
8151,36dialogues/4AiL38.cha,35.0,interviewer,general_other_question,you arrived ?,4AiL38.cha,4.0
8152,37dialogues/4AiL38.cha,36.0,interviewer,general_other_question,at eleven ?,4AiL38.cha,4.0
8153,38dialogues/4AiL38.cha,37.0,interviewer,signal_non_understanding,hmm .,4AiL38.cha,4.0
8154,39dialogues/4AiL38.cha,38.0,interviewer,wh_question,and what time will you finish ?,4AiL38.cha,4.0
8155,40dialogues/4AiL38.cha,39.0,participant,statement,I'll finish at at   half past twelve or a little more .,4AiL38.cha,4.0
8156,41dialogues/4AiL38.cha,40.0,interviewer,response_acknowledgement,hmm ok .,4AiL38.cha,4.0
8157,42dialogues/4AiL38.cha,41.0,interviewer,wh_question,and what will you do when you finish today ?,4AiL38.cha,4.0
8158,43dialogues/4AiL38.cha,42.0,participant,statement,I will go home and lunch .,4AiL38.cha,4.0
8159,44dialogues/4AiL38.cha,43.0,interviewer,signal_non_understanding,hmm .,4AiL38.cha,4.0
8160,45dialogues/4AiL38.cha,44.0,interviewer,general_other_question,and afterwards ?,4AiL38.cha,4.0
8161,46dialogues/4AiL38.cha,45.0,interviewer,general_other_question,in the evening ?,4AiL38.cha,4.0
8162,47dialogues/4AiL38.cha,46.0,participant,repeat_phrase,in the evening I think that  I will go to a pub with my girl friend or something similar  ...,4AiL38.cha,4.0
8163,48dialogues/4AiL38.cha,47.0,interviewer,signal_non_understanding,hmm .,4AiL38.cha,4.0
